step,agent_y,agent_x,agent_load,rew,action,put/take
15650,2,0,0,0.0,0,stay
15651,2,0,0,0.0,0,stay
15652,2,1,0,-1.0,2,walk
15653,2,2,0,-1.0,2,walk
15654,2,3,1,6.5,2,take
15655,2,4,1,-1.0,2,walk
15656,3,4,1,-1.0,3,walk
15657,4,4,2,6.5,3,take
15658,3,4,2,-1.0,1,walk
15659,3,3,2,-1.0,4,walk
15660,3,2,2,-1.0,4,walk
15661,3,1,2,-1.0,4,walk
15662,2,1,2,-1.0,1,walk
15663,2,0,0,14.0,4,put
15664,1,0,1,6.5,1,take
15665,1,1,1,-1.0,2,walk
15666,1,2,1,-1.0,2,walk
15667,2,2,2,6.5,3,take
15668,2,3,3,6.5,2,take
15669,2,2,3,-1.0,4,walk
15670,2,1,3,-1.0,4,walk
15671,2,0,0,21.5,4,put
15672,2,0,0,0.0,0,stay
15673,2,0,0,0.0,0,stay
15674,2,0,0,0.0,0,stay
15675,2,0,0,0.0,0,stay
15676,2,0,0,0.0,0,stay
15677,2,0,0,0.0,0,stay
15678,2,0,0,0.0,0,stay
15679,2,0,0,0.0,0,stay
15680,2,1,0,-1.0,2,walk
15681,2,2,0,-1.0,2,walk
15682,2,3,0,-1.0,2,walk
15683,2,4,0,-1.0,2,walk
15684,3,4,0,-1.0,3,walk
15685,4,4,1,6.5,3,take
15686,4,4,1,0.0,0,stay
15687,3,4,1,-1.0,1,walk
15688,3,3,2,6.5,4,take
15689,3,2,2,-1.0,4,walk
15690,2,2,3,6.5,1,take
15691,2,1,3,-1.0,4,walk
15692,2,0,0,21.5,4,put
15693,2,1,0,-1.0,2,walk
15694,2,2,0,-1.0,2,walk
15695,2,3,1,6.5,2,take
15696,2,3,1,0.0,0,stay
15697,2,3,1,0.0,0,stay
15698,2,3,1,0.0,0,stay
15699,2,3,1,0.0,0,stay
15700,2,3,1,0.0,0,stay
15701,2,2,1,-1.0,4,walk
15702,3,2,2,6.5,3,take
15703,3,3,2,-1.0,2,walk
15704,3,4,2,-1.0,2,walk
15705,2,4,3,6.5,1,take
15706,2,3,3,-1.0,4,walk
15707,2,2,3,-1.0,4,walk
15708,2,1,3,-1.0,4,walk
15709,2,0,0,21.5,4,put
15710,1,0,0,-1.0,1,walk
15711,0,0,1,6.5,1,take
15712,0,1,1,-1.0,2,walk
15713,0,2,1,-1.0,2,walk
15714,0,3,1,-1.0,2,walk
15715,1,3,2,6.5,3,take
15716,1,3,2,0.0,0,stay
15717,1,3,2,0.0,0,stay
15718,1,2,2,-1.0,4,walk
15719,2,2,2,-1.0,3,walk
15720,2,1,2,-1.0,4,walk
15721,3,1,3,6.5,3,take
15722,3,0,3,-1.0,4,walk
15723,2,0,0,21.5,1,put
15724,2,1,0,-1.0,2,walk
15725,1,1,0,-1.0,1,walk
15726,0,1,1,6.5,1,take
15727,0,2,1,-1.0,2,walk
15728,1,2,2,6.5,3,take
15729,1,3,2,-1.0,2,walk
15730,1,4,2,-1.0,2,walk
15731,0,4,3,6.5,1,take
15732,1,4,3,-1.0,3,walk
15733,2,4,3,-1.0,3,walk
15734,2,3,3,-1.0,4,walk
15735,2,2,3,-1.0,4,walk
15736,2,1,3,-1.0,4,walk
15737,2,0,0,21.5,4,put
15738,2,1,0,-1.0,2,walk
15739,2,2,0,-1.0,2,walk
15740,2,3,1,6.5,2,take
15741,2,4,1,-1.0,2,walk
15742,1,4,1,-1.0,1,walk
15743,0,4,2,6.5,1,take
15744,0,4,2,0.0,0,stay
15745,0,4,2,0.0,0,stay
15746,1,4,2,-1.0,3,walk
15747,2,4,2,-1.0,3,walk
15748,3,4,2,-1.0,3,walk
15749,3,3,2,-1.0,4,walk
15750,3,2,2,-1.0,4,walk
15751,3,1,3,6.5,4,take
15752,3,0,3,-1.0,4,walk
15753,2,0,0,21.5,1,put
15754,2,1,0,-1.0,2,walk
15755,3,1,0,-1.0,3,walk
15756,4,1,1,6.5,3,take
15757,4,2,1,-1.0,2,walk
15758,4,3,1,-1.0,2,walk
15759,3,3,1,-1.0,1,walk
15760,2,3,2,6.5,1,take
15761,3,3,3,6.5,3,take
15762,3,2,3,-1.0,4,walk
15763,3,1,3,-1.0,4,walk
15764,3,0,3,-1.0,4,walk
15765,2,0,0,21.5,1,put
15766,3,0,0,-1.0,3,walk
15767,4,0,1,6.5,3,take
15768,4,1,1,-1.0,2,walk
15769,4,2,1,-1.0,2,walk
15770,4,3,1,-1.0,2,walk
15771,4,4,2,6.5,2,take
15772,4,4,2,0.0,0,stay
15773,4,4,2,0.0,0,stay
15774,4,4,2,0.0,0,stay
15775,3,4,2,-1.0,1,walk
15776,3,3,2,-1.0,4,walk
15777,2,3,3,6.5,1,take
15778,2,2,3,-1.0,4,walk
15779,2,1,3,-1.0,4,walk
15780,2,0,0,21.5,4,put
15781,2,0,0,0.0,0,stay
15782,2,0,0,0.0,0,stay
15783,2,0,0,0.0,0,stay
15784,2,1,0,-1.0,2,walk
15785,2,2,0,-1.0,2,walk
15786,2,3,0,-1.0,2,walk
15787,2,2,0,-1.0,4,walk
15788,2,1,1,6.5,4,put
15789,2,2,1,-1.0,2,walk
15790,2,3,1,-1.0,2,walk
15791,3,3,2,6.5,3,take
15792,2,3,2,-1.0,1,walk
15793,1,3,2,-1.0,1,walk
15794,1,2,2,-1.0,4,walk
15795,0,2,3,6.5,1,take
15796,0,1,3,-1.0,4,walk
15797,0,0,3,-1.0,4,walk
15798,1,0,3,-1.0,3,walk
15799,2,0,0,21.5,3,put
15800,2,0,0,0.0,0,stay
15801,2,1,0,-1.0,2,walk
15802,2,2,0,-1.0,2,walk
15803,1,2,1,6.5,1,take
15804,2,2,2,6.5,3,take
15805,2,1,2,-1.0,4,walk
15806,3,1,3,6.5,3,take
15807,3,0,3,-1.0,4,walk
15808,2,0,0,21.5,1,put
15809,2,1,0,-1.0,2,walk
15810,2,2,0,-1.0,2,walk
15811,2,3,1,6.5,2,take
15812,3,3,2,6.5,3,take
15813,3,4,2,-1.0,2,walk
15814,4,4,3,6.5,3,take
15815,3,4,3,-1.0,1,walk
15816,3,3,3,-1.0,4,walk
15817,3,2,3,-1.0,4,walk
15818,3,1,3,-1.0,4,walk
15819,3,0,3,-1.0,4,walk
15820,2,0,0,21.5,1,put
15821,2,0,0,0.0,0,stay
15822,2,0,0,0.0,0,stay
15823,2,0,0,0.0,0,stay
15824,2,0,0,0.0,0,stay
15825,2,0,0,0.0,0,stay
15826,2,1,0,-1.0,2,walk
15827,3,1,0,-1.0,3,walk
15828,3,2,0,-1.0,2,walk
15829,4,2,1,6.5,3,take
15830,4,2,1,0.0,0,stay
15831,4,3,1,-1.0,2,walk
15832,4,4,1,-1.0,2,walk
15833,3,4,1,-1.0,1,walk
15834,2,4,1,-1.0,1,walk
15835,1,4,1,-1.0,1,walk
15836,0,4,2,6.5,1,take
15837,0,4,2,0.0,0,stay
15838,0,4,2,0.0,0,stay
15839,0,4,2,0.0,0,stay
15840,0,4,2,0.0,0,stay
15841,0,4,2,0.0,0,stay
15842,1,4,2,-1.0,3,walk
15843,1,3,2,-1.0,4,walk
15844,1,2,3,6.5,4,take
15845,1,1,3,-1.0,4,walk
15846,1,0,3,-1.0,4,walk
15847,2,0,0,21.5,3,put
15848,2,1,0,-1.0,2,walk
15849,1,1,1,6.5,1,take
15850,1,2,1,-1.0,2,walk
15851,2,2,2,6.5,3,take
15852,3,2,3,6.5,3,take
15853,3,1,3,-1.0,4,walk
15854,3,0,3,-1.0,4,walk
15855,2,0,0,21.5,1,put
15856,2,1,1,6.5,2,take
15857,2,1,1,0.0,0,stay
15858,2,1,1,0.0,0,stay
15859,2,1,1,0.0,0,stay
15860,2,1,1,0.0,0,stay
15861,2,1,1,0.0,0,stay
15862,2,1,1,0.0,0,stay
15863,2,2,1,-1.0,2,walk
15864,2,1,1,-1.0,4,walk
15865,2,0,0,6.5,4,take
15866,3,0,1,6.5,3,take
15867,3,1,1,-1.0,2,walk
15868,3,2,1,-1.0,2,walk
15869,3,3,1,-1.0,2,walk
15870,3,4,1,-1.0,2,walk
15871,4,4,2,6.5,3,take
15872,3,4,2,-1.0,1,walk
15873,3,4,3,7.5,0,take
15874,3,3,3,-1.0,4,walk
15875,3,2,3,-1.0,4,walk
15876,3,1,3,-1.0,4,walk
15877,3,0,3,-1.0,4,walk
15878,2,0,0,21.5,1,put
15879,2,0,0,0.0,0,stay
15880,2,0,0,0.0,0,stay
15881,2,0,0,0.0,0,stay
15882,2,0,0,0.0,0,stay
15883,2,0,0,0.0,0,stay
15884,2,0,0,0.0,0,stay
15885,2,0,0,0.0,0,stay
15886,2,0,0,0.0,0,stay
15887,2,0,0,0.0,0,stay
15888,2,0,0,0.0,0,stay
15889,2,0,0,0.0,0,stay
15890,2,1,0,-1.0,2,walk
15891,1,1,1,6.5,1,take
15892,1,2,1,-1.0,2,walk
15893,1,3,2,6.5,2,take
15894,1,4,2,-1.0,2,walk
15895,2,4,3,6.5,3,take
15896,2,3,3,-1.0,4,walk
15897,2,2,3,-1.0,4,walk
15898,2,1,3,-1.0,4,walk
15899,2,0,0,21.5,4,put
15900,2,0,0,0.0,0,stay
15901,2,0,0,0.0,0,stay
15902,2,1,0,-1.0,2,walk
15903,2,2,0,-1.0,2,walk
15904,1,2,1,6.5,1,take
15905,0,2,2,6.5,1,take
15906,0,3,2,-1.0,2,walk
15907,1,3,3,6.5,3,take
15908,1,2,3,-1.0,4,walk
15909,1,1,3,-1.0,4,walk
15910,1,0,3,-1.0,4,walk
15911,2,0,0,21.5,3,put
15912,2,0,0,0.0,0,stay
15913,2,0,0,0.0,0,stay
15914,2,0,0,0.0,0,stay
15915,2,0,0,0.0,0,stay
15916,2,0,0,0.0,0,stay
15917,2,0,0,0.0,0,stay
15918,2,0,0,0.0,0,stay
15919,2,0,0,0.0,0,stay
15920,2,0,0,0.0,0,stay
15921,2,0,0,0.0,0,stay
15922,2,0,0,0.0,0,stay
15923,2,0,0,0.0,0,stay
15924,2,0,0,0.0,0,stay
15925,2,0,0,0.0,0,stay
15926,2,0,0,0.0,0,stay
15927,2,0,0,0.0,0,stay
15928,2,0,0,0.0,0,stay
15929,2,0,0,0.0,0,stay
15930,2,0,0,0.0,0,stay
15931,2,0,0,0.0,0,stay
15932,2,0,0,0.0,0,stay
15933,2,0,0,0.0,0,stay
15934,2,0,0,0.0,0,stay
15935,2,0,0,0.0,0,stay
15936,2,0,0,0.0,0,stay
15937,2,0,0,0.0,0,stay
15938,2,0,0,0.0,0,stay
15939,3,0,1,6.5,3,take
15940,3,0,1,0.0,0,stay
15941,3,0,1,0.0,0,stay
15942,3,1,2,6.5,2,take
15943,3,1,2,0.0,0,stay
15944,3,1,2,0.0,0,stay
15945,3,1,2,0.0,0,stay
15946,3,1,2,0.0,0,stay
15947,3,1,2,0.0,0,stay
15948,3,1,2,0.0,0,stay
15949,3,1,2,0.0,0,stay
15950,3,1,2,0.0,0,stay
15951,3,1,2,0.0,0,stay
15952,3,1,2,0.0,0,stay
15953,3,1,2,0.0,0,stay
15954,3,2,2,-1.0,2,walk
15955,3,3,2,-1.0,2,walk
15956,3,4,2,-1.0,2,walk
15957,2,4,3,6.5,1,take
15958,2,3,3,-1.0,4,walk
15959,2,2,3,-1.0,4,walk
15960,2,1,3,-1.0,4,walk
15961,2,0,0,21.5,4,put
15962,2,0,0,0.0,0,stay
15963,2,0,0,0.0,0,stay
15964,2,1,0,-1.0,2,walk
15965,1,1,1,6.5,1,take
15966,1,2,2,6.5,2,take
15967,2,2,2,-1.0,3,walk
15968,3,2,2,-1.0,3,walk
15969,3,3,2,-1.0,2,walk
15970,4,3,3,6.5,3,take
15971,4,2,3,-1.0,4,walk
15972,4,1,3,-1.0,4,walk
15973,4,0,3,-1.0,4,walk
15974,3,0,3,-1.0,1,walk
15975,2,0,0,21.5,1,put
15976,2,1,0,-1.0,2,walk
15977,2,2,0,-1.0,2,walk
15978,2,3,0,-1.0,2,walk
15979,2,4,0,-1.0,2,walk
15980,2,4,1,7.5,0,take
15981,1,4,2,6.5,1,take
15982,1,3,3,6.5,4,take
15983,1,2,3,-1.0,4,walk
15984,1,1,3,-1.0,4,walk
15985,1,0,3,-1.0,4,walk
15986,2,0,0,21.5,3,put
15987,2,1,0,-1.0,2,walk
15988,2,2,0,-1.0,2,walk
15989,1,2,0,-1.0,1,walk
15990,1,3,0,-1.0,2,walk
15991,0,3,1,6.5,1,take
15992,0,3,1,0.0,0,stay
15993,0,4,1,-1.0,2,walk
15994,1,4,1,-1.0,3,walk
15995,1,3,2,6.5,4,take
15996,2,3,2,-1.0,3,walk
15997,2,2,2,-1.0,4,walk
15998,2,1,2,-1.0,4,walk
15999,1,1,3,6.5,1,take
16000,2,0,0,0.0,0,stay
16001,1,0,0,-1.0,1,walk
16002,0,0,1,6.5,1,take
16003,0,1,1,-1.0,2,walk
16004,1,1,1,-1.0,3,walk
16005,2,1,1,-1.0,3,walk
16006,3,1,1,-1.0,3,walk
16007,4,1,2,6.5,3,take
16008,4,2,2,-1.0,2,walk
16009,4,3,2,-1.0,2,walk
16010,3,3,3,6.5,1,take
16011,3,2,3,-1.0,4,walk
16012,3,1,3,-1.0,4,walk
16013,3,0,3,-1.0,4,walk
16014,2,0,0,21.5,1,put
16015,2,1,0,-1.0,2,walk
16016,2,1,1,7.5,0,take
16017,2,2,1,-1.0,2,walk
16018,2,3,1,-1.0,2,walk
16019,2,4,1,-1.0,2,walk
16020,3,4,1,-1.0,3,walk
16021,4,4,2,6.5,3,take
16022,3,4,2,-1.0,1,walk
16023,3,3,2,-1.0,4,walk
16024,3,2,2,-1.0,4,walk
16025,2,2,3,6.5,1,take
16026,2,1,3,-1.0,4,walk
16027,2,0,0,21.5,4,put
16028,2,1,0,-1.0,2,walk
16029,2,2,1,6.5,2,take
16030,1,2,2,6.5,1,take
16031,1,1,3,6.5,4,take
16032,1,0,3,-1.0,4,walk
16033,2,0,0,21.5,3,put
16034,2,1,0,-1.0,2,walk
16035,1,1,1,6.5,1,take
16036,1,2,1,-1.0,2,walk
16037,0,2,2,6.5,1,take
16038,1,2,2,-1.0,3,walk
16039,2,2,3,6.5,3,take
16040,2,1,3,-1.0,4,walk
16041,2,0,0,21.5,4,put
16042,2,1,0,-1.0,2,walk
16043,2,2,0,-1.0,2,walk
16044,3,2,1,6.5,3,take
16045,2,2,1,-1.0,1,walk
16046,2,1,2,6.5,4,put
16047,2,2,2,-1.0,2,walk
16048,2,3,2,-1.0,2,walk
16049,2,4,2,-1.0,2,walk
16050,3,4,2,-1.0,3,walk
16051,4,4,3,6.5,3,take
16052,3,4,3,-1.0,1,walk
16053,3,3,3,-1.0,4,walk
16054,3,2,3,-1.0,4,walk
16055,3,1,3,-1.0,4,walk
16056,3,0,3,-1.0,4,walk
16057,2,0,0,21.5,1,put
16058,2,1,0,-1.0,2,walk
16059,2,2,0,-1.0,2,walk
16060,2,3,0,-1.0,2,walk
16061,2,4,1,6.5,2,take
16062,2,3,1,-1.0,4,walk
16063,2,2,1,-1.0,4,walk
16064,2,1,1,-1.0,4,walk
16065,2,0,0,6.5,4,take
16066,1,0,1,6.5,1,take
16067,1,1,1,-1.0,2,walk
16068,1,2,1,-1.0,2,walk
16069,0,2,2,6.5,1,take
16070,1,2,2,-1.0,3,walk
16071,2,2,2,-1.0,3,walk
16072,3,2,3,6.5,3,take
16073,3,1,3,-1.0,4,walk
16074,3,0,3,-1.0,4,walk
16075,2,0,0,21.5,1,put
16076,3,0,1,6.5,3,take
16077,3,1,1,-1.0,2,walk
16078,3,2,1,-1.0,2,walk
16079,3,3,1,-1.0,2,walk
16080,2,3,2,6.5,1,take
16081,2,4,2,-1.0,2,walk
16082,3,4,2,-1.0,3,walk
16083,4,4,3,6.5,3,take
16084,3,4,3,-1.0,1,walk
16085,3,3,3,-1.0,4,walk
16086,3,2,3,-1.0,4,walk
16087,3,1,3,-1.0,4,walk
16088,3,0,3,-1.0,4,walk
16089,2,0,0,21.5,1,put
16090,2,1,0,-1.0,2,walk
16091,1,1,1,6.5,1,take
16092,1,1,2,7.5,0,take
16093,1,2,3,6.5,2,take
16094,1,1,3,-1.0,4,walk
16095,1,0,3,-1.0,4,walk
16096,2,0,0,21.5,3,put
16097,2,1,0,-1.0,2,walk
16098,2,2,0,-1.0,2,walk
16099,2,3,0,-1.0,2,walk
16100,2,4,0,-1.0,2,walk
16101,3,4,0,-1.0,3,walk
16102,4,4,1,6.5,3,take
16103,4,4,1,0.0,0,stay
16104,4,4,1,0.0,0,stay
16105,3,4,1,-1.0,1,walk
16106,3,3,1,-1.0,4,walk
16107,3,2,1,-1.0,4,walk
16108,2,2,1,-1.0,1,walk
16109,2,1,1,-1.0,4,walk
16110,1,1,2,6.5,1,take
16111,2,1,2,-1.0,3,walk
16112,3,1,2,-1.0,3,walk
16113,3,2,2,-1.0,2,walk
16114,4,2,3,6.5,3,take
16115,4,1,3,-1.0,4,walk
16116,4,0,3,-1.0,4,walk
16117,3,0,3,-1.0,1,walk
16118,2,0,0,21.5,1,put
16119,2,1,0,-1.0,2,walk
16120,2,2,0,-1.0,2,walk
16121,2,3,0,-1.0,2,walk
16122,2,4,1,6.5,2,take
16123,3,4,2,6.5,3,take
16124,2,4,2,-1.0,1,walk
16125,2,3,2,-1.0,4,walk
16126,2,2,2,-1.0,4,walk
16127,1,2,2,-1.0,1,walk
16128,1,1,2,-1.0,4,walk
16129,0,1,3,6.5,1,take
16130,0,0,3,-1.0,4,walk
16131,1,0,3,-1.0,3,walk
16132,2,0,0,21.5,3,put
16133,2,1,0,-1.0,2,walk
16134,3,1,0,-1.0,3,walk
16135,3,2,0,-1.0,2,walk
16136,4,2,1,6.5,3,take
16137,4,3,1,-1.0,2,walk
16138,4,4,1,-1.0,2,walk
16139,3,4,1,-1.0,1,walk
16140,2,4,2,6.5,1,take
16141,3,4,3,6.5,3,take
16142,3,3,3,-1.0,4,walk
16143,3,2,3,-1.0,4,walk
16144,3,1,3,-1.0,4,walk
16145,3,0,3,-1.0,4,walk
16146,2,0,0,21.5,1,put
16147,2,1,0,-1.0,2,walk
16148,1,1,0,-1.0,1,walk
16149,0,1,1,6.5,1,take
16150,0,1,1,0.0,0,stay
16151,0,1,1,0.0,0,stay
16152,0,1,1,0.0,0,stay
16153,0,2,1,-1.0,2,walk
16154,1,2,1,-1.0,3,walk
16155,2,2,1,-1.0,3,walk
16156,3,2,2,6.5,3,take
16157,3,2,2,0.0,0,stay
16158,3,2,2,0.0,0,stay
16159,3,2,2,0.0,0,stay
16160,3,2,2,0.0,0,stay
16161,3,2,2,0.0,0,stay
16162,2,2,2,-1.0,1,walk
16163,2,3,2,-1.0,2,walk
16164,2,4,2,-1.0,2,walk
16165,3,4,3,6.5,3,take
16166,3,3,3,-1.0,4,walk
16167,3,2,3,-1.0,4,walk
16168,3,1,3,-1.0,4,walk
16169,3,0,3,-1.0,4,walk
16170,2,0,0,21.5,1,put
16171,2,0,0,0.0,0,stay
16172,2,0,0,0.0,0,stay
16173,2,0,0,0.0,0,stay
16174,2,0,0,0.0,0,stay
16175,2,0,0,0.0,0,stay
16176,2,0,0,0.0,0,stay
16177,2,0,0,0.0,0,stay
16178,2,0,0,0.0,0,stay
16179,2,0,0,0.0,0,stay
16180,2,0,0,0.0,0,stay
16181,2,0,0,0.0,0,stay
16182,2,0,0,0.0,0,stay
16183,2,1,0,-1.0,2,walk
16184,3,1,0,-1.0,3,walk
16185,3,2,0,-1.0,2,walk
16186,3,3,0,-1.0,2,walk
16187,4,3,1,6.5,3,take
16188,4,4,1,-1.0,2,walk
16189,3,4,2,6.5,1,take
16190,3,4,2,0.0,0,stay
16191,3,4,2,0.0,0,stay
16192,3,4,2,0.0,0,stay
16193,3,4,2,0.0,0,stay
16194,3,4,2,0.0,0,stay
16195,3,4,2,0.0,0,stay
16196,3,4,2,0.0,0,stay
16197,2,4,2,-1.0,1,walk
16198,2,3,2,-1.0,4,walk
16199,2,3,3,7.5,0,take
16200,2,0,0,0.0,0,stay
16201,2,0,0,0.0,0,stay
16202,2,0,0,0.0,0,stay
16203,2,0,0,0.0,0,stay
16204,2,0,0,0.0,0,stay
16205,2,0,0,0.0,0,stay
16206,2,1,0,-1.0,2,walk
16207,2,2,0,-1.0,2,walk
16208,2,3,0,-1.0,2,walk
16209,3,3,1,6.5,3,take
16210,2,3,2,6.5,1,take
16211,2,4,2,-1.0,2,walk
16212,1,4,3,6.5,1,take
16213,2,4,3,-1.0,3,walk
16214,2,3,3,-1.0,4,walk
16215,2,2,3,-1.0,4,walk
16216,2,1,3,-1.0,4,walk
16217,2,0,0,21.5,4,put
16218,2,1,0,-1.0,2,walk
16219,2,2,0,-1.0,2,walk
16220,2,3,0,-1.0,2,walk
16221,2,4,1,6.5,2,take
16222,2,3,1,-1.0,4,walk
16223,1,3,1,-1.0,1,walk
16224,1,2,1,-1.0,4,walk
16225,0,2,2,6.5,1,take
16226,0,3,2,-1.0,2,walk
16227,0,4,2,-1.0,2,walk
16228,1,4,2,-1.0,3,walk
16229,2,4,2,-1.0,3,walk
16230,3,4,3,6.5,3,take
16231,3,3,3,-1.0,4,walk
16232,3,2,3,-1.0,4,walk
16233,3,1,3,-1.0,4,walk
16234,3,0,3,-1.0,4,walk
16235,2,0,0,21.5,1,put
16236,2,0,0,0.0,0,stay
16237,2,0,0,0.0,0,stay
16238,2,0,0,0.0,0,stay
16239,2,0,0,0.0,0,stay
16240,2,0,0,0.0,0,stay
16241,2,0,0,0.0,0,stay
16242,2,1,0,-1.0,2,walk
16243,2,2,0,-1.0,2,walk
16244,2,3,0,-1.0,2,walk
16245,2,4,0,-1.0,2,walk
16246,1,4,0,-1.0,1,walk
16247,0,4,1,6.5,1,take
16248,0,3,1,-1.0,4,walk
16249,0,2,1,-1.0,4,walk
16250,0,1,2,6.5,4,take
16251,0,2,2,-1.0,2,walk
16252,0,3,2,-1.0,2,walk
16253,0,4,2,-1.0,2,walk
16254,1,4,2,-1.0,3,walk
16255,2,4,3,6.5,3,take
16256,2,3,3,-1.0,4,walk
16257,2,2,3,-1.0,4,walk
16258,2,1,3,-1.0,4,walk
16259,2,0,0,21.5,4,put
16260,2,0,0,0.0,0,stay
16261,2,0,0,0.0,0,stay
16262,2,0,0,0.0,0,stay
16263,2,0,0,0.0,0,stay
16264,2,0,0,0.0,0,stay
16265,2,1,0,-1.0,2,walk
16266,2,2,1,6.5,2,take
16267,2,2,1,0.0,0,stay
16268,2,2,1,0.0,0,stay
16269,2,2,1,0.0,0,stay
16270,2,1,1,-1.0,4,walk
16271,1,1,2,6.5,1,take
16272,1,2,2,-1.0,2,walk
16273,1,3,2,-1.0,2,walk
16274,1,4,2,-1.0,2,walk
16275,0,4,3,6.5,1,take
16276,1,4,3,-1.0,3,walk
16277,2,4,3,-1.0,3,walk
16278,2,3,3,-1.0,4,walk
16279,2,2,3,-1.0,4,walk
16280,2,1,3,-1.0,4,walk
16281,2,0,0,21.5,4,put
16282,2,1,0,-1.0,2,walk
16283,2,2,0,-1.0,2,walk
16284,2,3,0,-1.0,2,walk
16285,2,4,0,-1.0,2,walk
16286,1,4,1,6.5,1,take
16287,2,4,1,-1.0,3,walk
16288,3,4,1,-1.0,3,walk
16289,4,4,1,-1.0,3,walk
16290,4,3,2,6.5,4,take
16291,4,3,2,0.0,0,stay
16292,4,3,2,0.0,0,stay
16293,4,3,2,0.0,0,stay
16294,4,4,2,-1.0,2,walk
16295,3,4,3,6.5,1,take
16296,3,3,3,-1.0,4,walk
16297,3,2,3,-1.0,4,walk
16298,3,1,3,-1.0,4,walk
16299,3,0,3,-1.0,4,walk
16300,2,0,0,21.5,1,put
16301,3,0,1,6.5,3,take
16302,3,1,1,-1.0,2,walk
16303,3,2,2,6.5,2,take
16304,3,2,2,0.0,0,stay
16305,3,2,2,0.0,0,stay
16306,3,2,2,0.0,0,stay
16307,3,2,2,0.0,0,stay
16308,3,2,2,0.0,0,stay
16309,3,2,2,0.0,0,stay
16310,3,2,2,0.0,0,stay
16311,3,2,2,0.0,0,stay
16312,3,2,2,0.0,0,stay
16313,3,2,2,0.0,0,stay
16314,3,2,2,0.0,0,stay
16315,3,3,2,-1.0,2,walk
16316,2,3,3,6.5,1,take
16317,2,2,3,-1.0,4,walk
16318,2,1,3,-1.0,4,walk
16319,2,0,0,21.5,4,put
16320,2,1,0,-1.0,2,walk
16321,3,1,0,-1.0,3,walk
16322,3,2,0,-1.0,2,walk
16323,3,3,0,-1.0,2,walk
16324,4,3,1,6.5,3,take
16325,4,4,1,-1.0,2,walk
16326,3,4,1,-1.0,1,walk
16327,2,4,2,6.5,1,take
16328,2,4,2,0.0,0,stay
16329,2,4,2,0.0,0,stay
16330,2,3,2,-1.0,4,walk
16331,1,3,2,-1.0,1,walk
16332,1,2,2,-1.0,4,walk
16333,2,2,3,6.5,3,take
16334,2,1,3,-1.0,4,walk
16335,2,0,0,21.5,4,put
16336,2,0,0,0.0,0,stay
16337,2,0,0,0.0,0,stay
16338,2,0,0,0.0,0,stay
16339,2,0,0,0.0,0,stay
16340,2,0,0,0.0,0,stay
16341,2,0,0,0.0,0,stay
16342,2,1,0,-1.0,2,walk
16343,3,1,1,6.5,3,take
16344,2,1,1,-1.0,1,walk
16345,2,2,1,-1.0,2,walk
16346,2,3,1,-1.0,2,walk
16347,1,3,2,6.5,1,take
16348,2,3,2,-1.0,3,walk
16349,3,3,3,6.5,3,take
16350,3,2,3,-1.0,4,walk
16351,3,1,3,-1.0,4,walk
16352,3,0,3,-1.0,4,walk
16353,2,0,0,21.5,1,put
16354,2,1,0,-1.0,2,walk
16355,2,2,0,-1.0,2,walk
16356,2,3,0,-1.0,2,walk
16357,1,3,1,6.5,1,take
16358,1,2,1,-1.0,4,walk
16359,2,2,2,6.5,3,take
16360,2,2,2,0.0,0,stay
16361,2,2,2,0.0,0,stay
16362,2,2,2,0.0,0,stay
16363,2,2,2,0.0,0,stay
16364,2,2,2,0.0,0,stay
16365,2,2,2,0.0,0,stay
16366,2,3,2,-1.0,2,walk
16367,2,4,2,-1.0,2,walk
16368,3,4,2,-1.0,3,walk
16369,4,4,3,6.5,3,take
16370,3,4,3,-1.0,1,walk
16371,3,3,3,-1.0,4,walk
16372,3,2,3,-1.0,4,walk
16373,3,1,3,-1.0,4,walk
16374,3,0,3,-1.0,4,walk
16375,2,0,0,21.5,1,put
16376,2,1,0,-1.0,2,walk
16377,3,1,0,-1.0,3,walk
16378,3,2,0,-1.0,2,walk
16379,4,2,1,6.5,3,take
16380,4,2,1,0.0,0,stay
16381,4,2,1,0.0,0,stay
16382,4,3,1,-1.0,2,walk
16383,3,3,1,-1.0,1,walk
16384,2,3,1,-1.0,1,walk
16385,1,3,1,-1.0,1,walk
16386,0,3,2,6.5,1,take
16387,0,2,2,-1.0,4,walk
16388,0,1,2,-1.0,4,walk
16389,0,0,3,6.5,4,take
16390,1,0,3,-1.0,3,walk
16391,2,0,0,21.5,3,put
16392,2,1,0,-1.0,2,walk
16393,2,2,0,-1.0,2,walk
16394,2,3,0,-1.0,2,walk
16395,3,3,1,6.5,3,take
16396,3,2,1,-1.0,4,walk
16397,2,2,1,-1.0,1,walk
16398,2,2,2,7.5,0,take
16399,1,2,3,6.5,1,take
16400,2,0,0,0.0,0,stay
16401,2,0,0,0.0,0,stay
16402,2,0,0,0.0,0,stay
16403,2,0,0,0.0,0,stay
16404,2,0,0,0.0,0,stay
16405,2,0,0,0.0,0,stay
16406,2,1,0,-1.0,2,walk
16407,2,2,0,-1.0,2,walk
16408,1,2,0,-1.0,1,walk
16409,1,3,0,-1.0,2,walk
16410,0,3,1,6.5,1,take
16411,0,3,1,0.0,0,stay
16412,0,3,1,0.0,0,stay
16413,0,4,1,-1.0,2,walk
